OrderNumber,OrderDate,OrderType,CustomerType,CustomerName,CustomerState,ProductCategory,ProductNumber,ProductName,Quantity,Price,Discount,OrderTotal,Region
1002902,2-Aug-20,Wholesale,Business,Levi Weber LLC,Georgia,Sunflower,SF306,Chianti,5,$250.00 ,$50.00 ,"$1,200.00 ",United States
1002903,2-Aug-20,Wholesale,Business,Katrina Becker Group,Tennessee,Daisy,DS810,Gerbera Virdifolia,6,$44.95 ,$8.99 ,$260.71 ,United States
1002904,2-Aug-20,Retail,Individual,Shane Srini,Colorado,Rose,RS109,Floribunda,1,$10.99 ,$0.00 ,$10.99 ,United States
1002905,2-Aug-20,Wholesale,Business,Marcus Anderson Inc.,Alabama,Rose,RS110,Noisette Rose,9,$11.99 ,$2.40 ,$105.51 ,United States
1002906,2-Aug-20,Retail,Individual,Rafael Raje,Kentucky,Rose,RS507,White Rose of York,1,$13.99 ,$0.00 ,$13.99 ,United States
1002907,2-Aug-20,Retail,Individual,Melinda Ortega,Michigan,Orchid,OC603,Paphiopedlium Orchid,1,$189.00 ,$0.00 ,$189.00 ,United States
1002908,2-Aug-20,Retail,Individual,Marshall Yang,Washington,Orchid,OC603,Paphiopedlium Orchid,1,$189.00 ,$0.00 ,$189.00 ,United States
1002909,2-Aug-20,Retail,Individual,Gary Vazquez,California,Rose,RS108,Panda Robot Blueprint,1,$7.99 ,$0.00 ,$7.99 ,United States
1002910,2-Aug-20,Retail,Individual,Madison Taylor,Texas,Orchid,OC202,Catasetum Orchid,1,$58.95 ,$0.00 ,$58.95 ,United States
1002911,2-Aug-20,Retail,Individual,Wesley Gao,North Carolina,Orchid,OC209,Lycaste Orchid,1,$179.00 ,$0.00 ,$179.00 ,United States
1002912,2-Aug-20,Retail,Individual,Emmanuel Lopez,New York,Orchid,OC606,Vanda Orchid,2,$223.00 ,$0.00 ,$446.00 ,United States
1002913,2-Aug-20,Retail,Individual,Brian Peterson,Nebraska,Rose,RS502,Rosa Glauca,1,$24.95 ,$0.00 ,$24.95 ,United States
1002914,2-Aug-20,Wholesale,Business,Maria Morgan Group,Texas,Orchid,OC605,Psychopsis Orchid,7,$214.00 ,$42.80 ,"$1,455.20 ",United States
1002915,2-Aug-20,Wholesale,Business,Edward Parker Inc.,Kansas,Rose,RS110,Noisette Rose,9,$11.99 ,$2.40 ,$105.51 ,United States
1002916,2-Aug-20,Wholesale,Business,Tristan Alexander LLC,South Carolina,Daisy,DS806,Shasta Daisy,6,$49.00 ,$9.80 ,$284.20 ,United States
1002917,2-Aug-20,Wholesale,Business,Henry Garcia Inc.,Georgia,Daisy,DS812,Marguerite Daisy,8,$28.99 ,$5.80 ,$226.12 ,United States
1002918,2-Aug-20,Wholesale,Business,Marshall Sun andSons,Massachusetts,Daisy,DS803,Curly Leaf Daisy,11,$29.99 ,$6.00 ,$323.89 ,United States
1002919,2-Aug-20,Wholesale,Business,Angela Henderson Inc.,Florida,Daisy,DS807,Osteospermum Daisy,7,$32.95 ,$6.59 ,$224.06 ,United States
1002920,3-Aug-20,Retail,Individual,Jenny Xu,California,Rose,RS502,Rosa Glauca,1,$24.95 ,$0.00 ,$24.95 ,United States
1002921,3-Aug-20,Retail,Individual,Johnny Rai,New York,Rose,RS107,French Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1002922,3-Aug-20,Wholesale,Business,Marc Ruiz Group,Delaware,Rose,RS107,French Rose,6,$12.00 ,$2.40 ,$69.60 ,United States
1002923,3-Aug-20,Retail,Individual,Andre Garcia,Ohio,Rose,RS508,Ayrshire Rose,1,$15.50 ,$0.00 ,$15.50 ,United States
1002924,3-Aug-20,Retail,Individual,Dennis Huang,Colorado,Rose,RS105,Portland Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1002925,3-Aug-20,Retail,Individual,Michelle James,Texas,Rose,RS108,Panda Robot Blueprint,1,$7.99 ,$0.00 ,$7.99 ,United States
1002926,3-Aug-20,Retail,Individual,Hunter Robinson,New York,Daisy,DS803,Curly Leaf Daisy,1,$29.99 ,$0.00 ,$29.99 ,United States
1002927,3-Aug-20,Wholesale,Business,Chase Stewart LLC,Washington,Daisy,DS807,Osteospermum Daisy,9,$32.95 ,$6.59 ,$289.96 ,United States
1002928,3-Aug-20,Retail,Individual,Krista Gomez,Kentucky,Orchid,OC603,Paphiopedlium Orchid,1,$189.00 ,$0.00 ,$189.00 ,United States
1002929,3-Aug-20,Wholesale,Business,Jonathan Rodriguez Inc.,North Carolina,Sunflower,SF307,Moulin Rouge,25,$499.00 ,$99.80 ,"$12,375.20 ",United States
1002930,3-Aug-20,Wholesale,Business,Francisco Srini Inc.,Georgia,Rose,RS109,Floribunda,52,$10.99 ,$2.20 ,$569.28 ,United States
1002931,4-Aug-20,Wholesale,Business,Luke Adams Inc.,California,Rose,RS521,Hybrid Musk,6,$19.50 ,$3.90 ,$113.10 ,United States
1002932,4-Aug-20,Wholesale,Business,Manuel Sara Group,Missouri,Orchid,OC208,Epidendrum Orchid,10,$167.00 ,$33.40 ,"$1,636.60 ",United States
1002933,4-Aug-20,Wholesale,Business,Devin Martinez Inc.,North Carolina,Daisy,DS805,Barberton Daisy,8,$49.00 ,$9.80 ,$382.20 ,United States
1002934,4-Aug-20,Retail,Individual,Jonathan Henderson,Ohio,Sunflower,SF706,Firecracker,1,$883.00 ,$0.00 ,$883.00 ,United States
1002935,4-Aug-20,Wholesale,Business,Sydney Carter Security,Florida,Daisy,DS808,Pale Purple Coneflower,6,$34.99 ,$7.00 ,$202.94 ,United States
1002936,4-Aug-20,Wholesale,Business,Brad She Group,Texas,Rose,RS508,Ayrshire Rose,9,$15.50 ,$3.10 ,$136.40 ,United States
1002937,4-Aug-20,Wholesale,Business,Jose Flores Group,Michigan,Sunflower,SF303,Terracotta,9,$450.00 ,$90.00 ,"$3,960.00 ",United States
1002938,4-Aug-20,Retail,Individual,Ryan Zhang,Alabama,Daisy,DS809,Eastern Purple Coneflower,1,$42.99 ,$0.00 ,$42.99 ,United States
1002939,4-Aug-20,Retail,Individual,Nichole Nara,Washington,Daisy,DS809,Eastern Purple Coneflower,1,$42.99 ,$0.00 ,$42.99 ,United States
1002940,4-Aug-20,Wholesale,Business,Edward Hernandez LLC,New Hampshire,Rose,RS513,Tea Rose,13,$14.99 ,$3.00 ,$191.87 ,United States
1002941,4-Aug-20,Wholesale,Business,Sebastian Sanchez Inc.,Nevada,Daisy,DS810,Gerbera Virdifolia,12,$44.95 ,$8.99 ,$530.41 ,United States
1002942,4-Aug-20,Retail,Business,Blake Simmons Inc.,Pennsylvania,Sunflower,SF301,Little Becka,3,$399.00 ,$0.00 ,"$1,197.00 ",United States
1002943,4-Aug-20,Retail,Individual,Patrick Howard,Kansas,Rose,RS102,Carolina Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1002944,4-Aug-20,Wholesale,Business,Byron Carlson LLC,Michigan,Orchid,OC606,Vanda Orchid,73,$225.00 ,$45.00 ,"$16,380.00 ",United States
1002945,4-Aug-20,Retail,Individual,Lacey Chen,New York,Sunflower,SF704,Giant Sungold,1,$699.00 ,$0.00 ,$699.00 ,United States
1002946,5-Aug-20,Wholesale,Business,Joy Ramos Group,Massachusetts,Daisy,DS809,Eastern Purple Coneflower,4,$42.99 ,$8.60 ,$163.36 ,United States
1002947,5-Aug-20,Retail,Individual,Omar Yang,Indiana,Rose,RS506,Heirloom Rose,1,$16.99 ,$0.00 ,$16.99 ,United States
1002948,5-Aug-20,Wholesale,Business,Jose Flores Group,Michigan,Orchid,OC603,Paphiopedlium Orchid,9,$189.00 ,$37.80 ,"$1,663.20 ",United States
1002949,5-Aug-20,Retail,Individual,Aaron Wang,Kansas,Sunflower,SF706,Firecracker,1,$883.00 ,$0.00 ,$883.00 ,United States
1002950,5-Aug-20,Retail,Individual,Alyssa Cox,Texas,Rose,RS513,Tea Rose,1,$14.99 ,$0.00 ,$14.99 ,United States
1002951,5-Aug-20,Retail,Individual,Wendy Romero,Arkansas,Rose,RS509,Bourbon Rose,1,$19.99 ,$0.00 ,$19.99 ,United States
1002952,6-Aug-20,Retail,Individual,Kyle Patterson,Arkansas,Rose,RS504,Shining Rose,1,$12.99 ,$0.00 ,$12.99 ,United States
1002953,6-Aug-20,Retail,Individual,Jennifer Foster,Virginia,Rose,RS509,Bourbon Rose,1,$19.99 ,$0.00 ,$19.99 ,United States
1002954,6-Aug-20,Retail,Individual,Cara Zhang,California,Rose,RS511,Cabbage Rose,1,$20.95 ,$0.00 ,$20.95 ,United States
1002955,6-Aug-20,Retail,Individual,Warren Andersen,California,Sunflower,SF303,Terracotta,2,$450.00 ,$0.00 ,$900.00 ,United States
1002956,6-Aug-20,Retail,Individual,Tyler Clark,Tennessee,Rose,RS514,Grandiflora,1,$23.99 ,$0.00 ,$23.99 ,United States
1002957,6-Aug-20,Wholesale,Business,Alvin Hu LLC,Colorado,Rose,RS516,Polyantha,7,$16.99 ,$3.40 ,$115.53 ,United States
1002958,6-Aug-20,Wholesale,Business,Alex Campbell Group,Minnesota,Orchid,OC203,Cycnoches Orchid,10,$69.00 ,$13.80 ,$676.20 ,United States
1002959,6-Aug-20,Wholesale,Business,William Lee International,New York,Rose,RS521,Hybrid Musk,6,$19.50 ,$3.90 ,$113.10 ,United States
1002960,6-Aug-20,Wholesale,Business,Sydney Carter Security,Florida,Daisy,DS806,Shasta Daisy,10,$49.00 ,$9.80 ,$480.20 ,United States
1002961,6-Aug-20,Retail,Individual,Adam Baker,Florida,Sunflower,SF307,Moulin Rouge,1,$499.00 ,$0.00 ,$499.00 ,United States
1002962,6-Aug-20,Wholesale,Business,Jordan Coleman InformationSystems,Arizona,Daisy,DS805,Barberton Daisy,15,$49.00 ,$9.80 ,$725.20 ,United States
1002963,6-Aug-20,Wholesale,Business,Briana Dominguez LLC,Connecticut,Rose,RS108,Panda Robot Blueprint,49,$7.99 ,$1.60 ,$389.91 ,United States
1002964,6-Aug-20,Wholesale,Business,Christine Nara Inc.,North Carolina,Sunflower,SF702,American Giant Hybrid,49,$899.00 ,$179.80 ,"$43,871.20 ",United States
1002965,7-Aug-20,Wholesale,Business,Jasmine Coleman andSons,South Carolina,Rose,RS106,China Rose,6,$8.99 ,$1.80 ,$52.14 ,United States
1002966,7-Aug-20,Wholesale,Business,Jaime Chande Securities,Pennsylvania,Daisy,DS811,Ox-Eye Daisy,67,$27.50 ,$5.50 ,"$1,837.00 ",United States
1002967,7-Aug-20,Wholesale,Business,Nelson Carlson LLC,Washington,Sunflower,SF306,Chianti,96,$250.00 ,$50.00 ,"$23,950.00 ",United States
1002968,7-Aug-20,Retail,Individual,Trevor Bryant,Kansas,Rose,RS507,White Rose of York,1,$13.99 ,$0.00 ,$13.99 ,United States
1002969,7-Aug-20,Wholesale,Business,Casey Kumar Inc.,Idaho,Orchid,OC206,Dendrobium Orchid,11,$119.00 ,$23.80 ,"$1,285.20 ",United States
1002970,7-Aug-20,Wholesale,Business,Seth Anderson LLC,Wyoming,Rose,RS513,Tea Rose,7,$14.99 ,$3.00 ,$101.93 ,United States
1002971,7-Aug-20,Wholesale,Business,Kathryn Chapman LLC,California,Orchid,OC602,Miltonia Orchid,10,$189.00 ,$37.80 ,"$1,852.20 ",United States
1002972,7-Aug-20,Retail,Individual,Jay Suarez,North Dakota,Rose,RS513,Tea Rose,1,$14.99 ,$0.00 ,$14.99 ,United States
1002973,7-Aug-20,Retail,Individual,Teresa Alonso,California,Daisy,DS804,Chrysanthemum Daisy,1,$37.99 ,$0.00 ,$37.99 ,United States
1002974,7-Aug-20,Retail,Individual,Luis Washington,Kentucky,Orchid,OC607,Zygopetalum Orchid,1,$245.00 ,$0.00 ,$245.00 ,United States
1002975,7-Aug-20,Wholesale,Business,Jaime Chande Securities,Pennsylvania,Rose,RS516,Polyantha,7,$16.99 ,$3.40 ,$115.53 ,United States
1002976,7-Aug-20,Wholesale,Business,Robert Brown andSons,Indiana,Rose,RS108,Panda Robot Blueprint,11,$7.99 ,$1.60 ,$86.29 ,United States
1002977,7-Aug-20,Retail,Individual,Sarah Thomas,District of Columbia,Sunflower,SF305,Ms. Mars,1,$455.00 ,$0.00 ,$455.00 ,United States
1002978,7-Aug-20,Wholesale,Business,Jasmine Taylor Inc.,Maryland,Sunflower,SF707,Italian White,50,$599.00 ,$119.80 ,"$29,830.20 ",United States
1002979,8-Aug-20,Wholesale,Business,Cassidy Diaz International,Ohio,Rose,RS513,Tea Rose,8,$14.99 ,$3.00 ,$116.92 ,United States
1002980,8-Aug-20,Wholesale,Business,Maria Morgan Group,Texas,Orchid,OC606,Vanda Orchid,4,$225.00 ,$45.00 ,$855.00 ,United States
1002981,8-Aug-20,Wholesale,Business,Alvin Hu LLC,Colorado,Daisy,DS806,Shasta Daisy,10,$49.00 ,$9.80 ,$480.20 ,United States
1002982,8-Aug-20,Wholesale,Business,Brett Sanchez andSons,Arizona,Rose,RS109,Floribunda,12,$10.99 ,$2.20 ,$129.68 ,United States
1002983,8-Aug-20,Wholesale,Business,Bianca Liu Group,New York,Orchid,OC203,Cycnoches Orchid,52,$69.00 ,$13.80 ,"$3,574.20 ",United States
1002984,8-Aug-20,Wholesale,Business,Brett Sanchez andSons,Arizona,Orchid,OC602,Miltonia Orchid,3,$189.00 ,$37.80 ,$529.20 ,United States
1002985,8-Aug-20,Retail,Individual,Allison Evans,Florida,Daisy,DS802,Mojave Desert Star,1,$49.95 ,$0.00 ,$49.95 ,United States
1002986,8-Aug-20,Retail,Individual,Carolyn Gomez,Alabama,Daisy,DS805,Barberton Daisy,1,$49.00 ,$0.00 ,$49.00 ,United States
1002987,8-Aug-20,Retail,Individual,James Walker,Virginia,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1002988,8-Aug-20,Wholesale,Business,Preston Raman Inc.,Georgia,Rose,RS506,Heirloom Rose,10,$16.99 ,$3.40 ,$166.50 ,United States
1002989,8-Aug-20,Retail,Individual,Latoya Shen,Maryland,Sunflower,SF706,Firecracker,1,$883.00 ,$0.00 ,$883.00 ,United States
1002990,8-Aug-20,Wholesale,Business,Ashlee Jai Inc.,Oklahoma,Daisy,DS809,Eastern Purple Coneflower,12,$42.99 ,$8.60 ,$507.28 ,United States
1002991,8-Aug-20,Wholesale,Business,Nicholas Thompson Tech,Texas,Rose,RS108,Panda Robot Blueprint,86,$7.99 ,$1.60 ,$685.54 ,United States
1002992,8-Aug-20,Wholesale,Business,Alexis Coleman LLC,Idaho,Daisy,DS806,Shasta Daisy,82,$49.00 ,$9.80 ,"$4,008.20 ",United States
1002993,8-Aug-20,Retail,Individual,Logan White,Washington,Rose,RS514,Grandiflora,1,$23.99 ,$0.00 ,$23.99 ,United States
1002994,9-Aug-20,Wholesale,Business,Nicholas Robinson LLC,Arizona,Sunflower,SF707,Italian White,9,$599.00 ,$119.80 ,"$5,271.20 ",United States
1002995,9-Aug-20,Retail,Individual,Carmen Sara,North Carolina,Orchid,OC208,Epidendrum Orchid,4,$167.00 ,$0.00 ,$668.00 ,United States
1002996,9-Aug-20,Wholesale,Business,Seth Alexander Group,Illinois,Daisy,DS802,Mojave Desert Star,11,$49.95 ,$9.99 ,$539.46 ,United States
1002997,9-Aug-20,Retail,Business,Alyssa Wilson Group,Washington,Rose,RS105,Portland Rose,77,$12.00 ,$0.00 ,$924.00 ,United States
1002998,9-Aug-20,Retail,Individual,Micheal Blanco,Virginia,Rose,RS106,China Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1002999,9-Aug-20,Wholesale,Business,Tristan Alexander LLC,South Carolina,Rose,RS509,Bourbon Rose,60,$19.99 ,$4.00 ,"$1,195.40 ",United States
1003000,9-Aug-20,Wholesale,Business,Katelyn Kelly LLC,Louisiana,Daisy,DS804,Chrysanthemum Daisy,6,$37.99 ,$7.60 ,$220.34 ,United States
1003001,9-Aug-20,Wholesale,Business,Jessica Peterson Security,New York,Daisy,DS803,Curly Leaf Daisy,11,$29.99 ,$6.00 ,$323.89 ,United States
1003002,9-Aug-20,Wholesale,Business,Amy Huang Group,North Carolina,Rose,RS506,Heirloom Rose,9,$16.99 ,$3.40 ,$149.51 ,United States
1003003,9-Aug-20,Retail,Individual,Ashley Clark,California,Daisy,DS809,Eastern Purple Coneflower,1,$42.99 ,$0.00 ,$42.99 ,United States
1003004,9-Aug-20,Wholesale,Business,Bailey Adams Photography,Kentucky,Sunflower,SF706,Firecracker,8,$883.00 ,$176.60 ,"$6,887.40 ",United States
1003005,9-Aug-20,Wholesale,Business,Marshall Sun andSons,Massachusetts,Orchid,OC606,Vanda Orchid,44,$225.00 ,$45.00 ,"$9,855.00 ",United States
1003006,9-Aug-20,Retail,Individual,Alexis Bryant,District of Columbia,Orchid,OC602,Miltonia Orchid,1,$189.00 ,$0.00 ,$189.00 ,United States
1003007,9-Aug-20,Wholesale,Business,Megan Rodriguez Inc.,Indiana,Sunflower,SF306,Chianti,65,$250.00 ,$50.00 ,"$16,200.00 ",United States
1003008,10-Aug-20,Retail,Individual,Candace Mehta,California,Rose,RS501,Prairie Rose,1,$23.99 ,$0.00 ,$23.99 ,United States
1003009,10-Aug-20,Wholesale,Business,Jonathan Hill Group,Idaho,Orchid,OC603,Paphiopedlium Orchid,6,$189.00 ,$37.80 ,"$1,096.20 ",United States
1003010,10-Aug-20,Wholesale,Business,Angela Henderson Inc.,Florida,Sunflower,SF702,American Giant Hybrid,7,$899.00 ,$179.80 ,"$6,113.20 ",United States
1003011,10-Aug-20,Wholesale,Business,Marc Ruiz Group,Delaware,Rose,RS514,Grandiflora,3,$23.99 ,$4.80 ,$67.17 ,United States
1003012,10-Aug-20,Wholesale,Business,Steve Wagner LLC,North Carolina,Sunflower,SF706,Firecracker,46,$883.00 ,$176.60 ,"$40,441.40 ",United States
1003013,10-Aug-20,Wholesale,Business,Albert Moreno andSons,Kansas,Rose,RS104,Beach Rose,5,$4.99 ,$1.00 ,$23.95 ,United States
1003014,10-Aug-20,Wholesale,Business,Katrina Becker Group,Tennessee,Daisy,DS804,Chrysanthemum Daisy,8,$37.99 ,$7.60 ,$296.32 ,United States
1003015,10-Aug-20,Retail,Individual,Colleen Sharma,Texas,Daisy,DS810,Gerbera Virdifolia,1,$44.95 ,$0.00 ,$44.95 ,United States
1003016,10-Aug-20,Wholesale,Business,Kimberly Murphy Engineering,Georgia,Orchid,OC206,Dendrobium Orchid,7,$119.00 ,$23.80 ,$809.20 ,United States
1003017,10-Aug-20,Wholesale,Business,Kari Mehta LTD,Minnesota,Orchid,OC606,Vanda Orchid,9,$225.00 ,$45.00 ,"$1,980.00 ",United States
1003018,10-Aug-20,Retail,Individual,Mario Chander,Colorado,Sunflower,SF705,Suntastic Yellow,1,$684.00 ,$0.00 ,$684.00 ,United States
1003019,11-Aug-20,Retail,Individual,Leslie Moreno,Maryland,Orchid,OC603,Paphiopedlium Orchid,2,$189.00 ,$0.00 ,$378.00 ,United States
1003020,11-Aug-20,Wholesale,Business,Katrina Becker Group,Tennessee,Sunflower,SF703,Russian Mammoth,8,$549.00 ,$109.80 ,"$4,282.20 ",United States
1003021,11-Aug-20,Wholesale,Business,Kendra Gutierrez Inc..,Oklahoma,Orchid,OC206,Dendrobium Orchid,4,$119.00 ,$23.80 ,$452.20 ,United States
1003022,11-Aug-20,Wholesale,Business,Megan Rodriguez Inc.,Indiana,Rose,RS521,Hybrid Musk,6,$19.50 ,$3.90 ,$113.10 ,United States
1003023,11-Aug-20,Wholesale,Business,Angela Henderson Inc.,Florida,Daisy,DS805,Barberton Daisy,11,$49.00 ,$9.80 ,$529.20 ,United States
1003024,11-Aug-20,Wholesale,Business,Grace Bell andSons,Florida,Rose,RS107,French Rose,7,$12.00 ,$2.40 ,$81.60 ,United States
1003025,11-Aug-20,Wholesale,Business,Latasha Jimenez Group,Tennessee,Rose,RS110,Noisette Rose,7,$11.99 ,$2.40 ,$81.53 ,United States
1003026,11-Aug-20,Wholesale,Business,Monique Ortega LLC,Tennessee,Rose,RS101,Prickly Wild Rose,88,$9.99 ,$2.00 ,$877.12 ,United States
1003027,11-Aug-20,Wholesale,Business,Jennifer Edwards LLC,Texas,Sunflower,SF303,Terracotta,19,$450.00 ,$90.00 ,"$8,460.00 ",United States
1003028,11-Aug-20,Wholesale,Business,Sarah Thompson LLC,Alabama,Daisy,DS811,Ox-Eye Daisy,10,$27.50 ,$5.50 ,$269.50 ,United States
1003029,11-Aug-20,Retail,Individual,Seth Brooks,Nevada,Daisy,DS807,Osteospermum Daisy,1,$32.95 ,$0.00 ,$32.95 ,United States
1003030,11-Aug-20,Wholesale,Business,Ethan Kumar Group,California,Sunflower,SF707,Italian White,3,$599.00 ,$119.80 ,"$1,677.20 ",United States
1003031,11-Aug-20,Retail,Individual,Micah Zhou,California,Daisy,DS803,Curly Leaf Daisy,1,$29.99 ,$0.00 ,$29.99 ,United States
1003032,11-Aug-20,Wholesale,Business,Antonio Bryant Inc.,New York,Sunflower,SF706,Firecracker,13,$883.00 ,$176.60 ,"$11,302.40 ",United States
1003033,11-Aug-20,Retail,Individual,Stacy Diaz,Texas,Sunflower,SF703,Russian Mammoth,1,$549.00 ,$0.00 ,$549.00 ,United States
1003034,11-Aug-20,Wholesale,Business,Jose Flores Group,Michigan,Sunflower,SF303,Terracotta,79,$450.00 ,$90.00 ,"$35,460.00 ",United States
1003035,11-Aug-20,Wholesale,Business,Adrian Stewart Corp,Ohio,Rose,RS109,Floribunda,101,$10.99 ,$2.20 ,"$1,107.79 ",United States
1003036,11-Aug-20,Wholesale,Business,Logan Wilson andSons,North Carolina,Rose,RS505,Climbing Rose,7,$14.99 ,$3.00 ,$101.93 ,United States
1003037,12-Aug-20,Wholesale,Business,Joe Torres Group,New York,Rose,RS519,Alba Rose,4,$16.75 ,$3.35 ,$63.65 ,United States
1003038,12-Aug-20,Retail,Individual,Marco Mehta,Indiana,Orchid,OC603,Paphiopedlium Orchid,2,$189.00 ,$0.00 ,$378.00 ,United States
1003039,12-Aug-20,Wholesale,Business,Jonathan Martinez Inc.,Kentucky,Rose,RS508,Ayrshire Rose,7,$15.50 ,$3.10 ,$105.40 ,United States
1003040,12-Aug-20,Wholesale,Business,Ian Richardson Invisionaries,Minnesota,Rose,RS511,Cabbage Rose,5,$20.95 ,$4.19 ,$100.56 ,United States
1003041,12-Aug-20,Wholesale,Business,Sara Peterson Inc.,South Carolina,Rose,RS506,Heirloom Rose,12,$16.99 ,$3.40 ,$200.48 ,United States
1003042,12-Aug-20,Retail,Individual,Damien Shan,Virginia,Sunflower,SF306,Chianti,1,$250.00 ,$0.00 ,$250.00 ,United States
1003043,12-Aug-20,Wholesale,Business,Melanie Rivera Inc.,California,Rose,RS106,China Rose,12,$8.99 ,$1.80 ,$106.08 ,United States
1003044,12-Aug-20,Wholesale,Business,Shannon Carlson LLC,Virginia,Rose,RS513,Tea Rose,12,$14.99 ,$3.00 ,$176.88 ,United States
1003045,12-Aug-20,Wholesale,Business,James Williams Inc..,California,Rose,RS516,Polyantha,89,$16.99 ,$3.40 ,"$1,508.71 ",United States
1003046,12-Aug-20,Retail,Individual,Jonathan Phillips,North Carolina,Rose,RS105,Portland Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1003047,12-Aug-20,Wholesale,Business,Alexis Coleman LLC,Idaho,Rose,RS518,Moss Rose,4,$14.99 ,$3.00 ,$56.96 ,United States
1003048,12-Aug-20,Retail,Individual,Elizabeth Long,Illinois,Orchid,OC606,Vanda Orchid,1,$225.00 ,$0.00 ,$225.00 ,United States
1003049,12-Aug-20,Retail,Individual,Chloe Bryant,California,Daisy,DS810,Gerbera Virdifolia,1,$44.95 ,$0.00 ,$44.95 ,United States
1003050,12-Aug-20,Wholesale,Business,Susan Yang,California,Rose,RS102,Carolina Rose,7,$8.99 ,$1.80 ,$61.13 ,United States
1003051,12-Aug-20,Wholesale,Business,Omar Raje Inc.,Virginia,Daisy,DS802,Mojave Desert Star,12,$49.95 ,$9.99 ,$589.41 ,United States
1003052,12-Aug-20,Wholesale,Business,Frank Navarro LLC,California,Orchid,OC204,Cymbidium Orchid,7,$89.00 ,$17.80 ,$605.20 ,United States
1003053,12-Aug-20,Retail,Individual,Cindy Sanchez,Georgia,Daisy,DS805,Barberton Daisy,1,$49.00 ,$0.00 ,$49.00 ,United States
1003054,12-Aug-20,Retail,Individual,Jennifer Roberts,Georgia,Rose,RS108,Panda Robot Blueprint,1,$7.99 ,$0.00 ,$7.99 ,United States
1003055,13-Aug-20,Retail,Individual,Trisha Zhou,Arizona,Orchid,OC209,Lycaste Orchid,2,$179.00 ,$0.00 ,$358.00 ,United States
1003056,13-Aug-20,Wholesale,Business,Kari Mehta LTD,Minnesota,Sunflower,SF706,Firecracker,8,$883.00 ,$176.60 ,"$6,887.40 ",United States
1003057,13-Aug-20,Retail,Individual,Jenny Rai,Texas,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1003058,13-Aug-20,Wholesale,Business,Rosa Wang LLC,New York,Rose,RS106,China Rose,10,$8.99 ,$1.80 ,$88.10 ,United States
1003059,13-Aug-20,Wholesale,Business,Gerald Gonzalez LLC,Iowa,Rose,RS108,Panda Robot Blueprint,12,$7.99 ,$1.60 ,$94.28 ,United States
1003060,13-Aug-20,Retail,Business,Samuel Wang Group,Virginia,Rose,RS104,Beach Rose,3,$4.99 ,$0.00 ,$14.97 ,United States
1003061,13-Aug-20,Retail,Individual,Gabriella Sanders,Connecticut,Rose,RS511,Cabbage Rose,1,$20.95 ,$0.00 ,$20.95 ,United States
1003062,13-Aug-20,Wholesale,Business,Joe Torres Group,New York,Orchid,OC201,Phalaenopsis Orchid,10,$54.00 ,$10.80 ,$529.20 ,United States
1003063,13-Aug-20,Retail,Individual,Nicolas Chander,Maryland,Rose,RS505,Climbing Rose,1,$14.99 ,$0.00 ,$14.99 ,United States
1003064,13-Aug-20,Retail,Individual,Vincent Lu,Ohio,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1003065,13-Aug-20,Retail,Individual,Kyle Chen,Missouri,Rose,RS519,Alba Rose,1,$16.75 ,$0.00 ,$16.75 ,United States
1003066,13-Aug-20,Retail,Individual,Jade Bailey,Kentucky,Daisy,DS803,Curly Leaf Daisy,1,$29.99 ,$0.00 ,$29.99 ,United States
